RegionName,Date,HomePrice,State,UnemploymentRate,JobGrowthRate,PriceToRentRatio,PriceNorm,UnempNorm,JobGrowthNorm,AffordabilityNorm,DesirabilityScore,Bedrooms,PriceToIncomeRatio,Murder,Assault,Rape,SchoolRating,CrimeRateRaw,CrimeRate
Maryland,2016-08-01,287840.14753919846,Maryland,4.2,0.0982562967063449,14.392007376959922,0.2089346748646867,0.0868055555555555,0.8015725276569983,0.2089346748646867,0.8175925895014766,4,4.4283099621415145,11.3,300,27.8,49.499744637385085,339.1,8.81895504252734
Missouri,2016-08-01,138303.97505996036,Missouri,4.7,0.0982562967063449,6.915198752998018,0.04166012444546,0.1041666666666666,0.8015725276569983,0.04166012444546,0.9144850975307904,3,2.1277534624609284,9.0,178,28.2,49.496891651865006,215.2,5.431652490886999
Wisconsin,2016-08-01,168243.38630629095,Wisconsin,3.9,0.0982562967063449,8.412169315314548,0.0751510281713905,0.0763888888888888,0.8015725276569983,0.0751510281713905,0.8999461108507877,4,2.588359789327553,2.6,53,10.8,49.50033519553072,66.4,1.3636087484811668
Colorado,2016-08-01,329281.80761325493,Colorado,3.1,0.0982562967063449,16.464090380662746,0.2552922547236783,0.0486111111111111,0.8015725276569983,0.2552922547236783,0.7974169304749705,2,5.065873963280845,7.9,204,38.7,49.498867497168746,250.60000000000002,6.399453219927097
Minnesota,2016-08-01,208644.76345421863,Minnesota,3.9,0.0982562967063449,10.432238172710932,0.120344923980617,0.0763888888888888,0.8015725276569983,0.120344923980617,0.8728297733652516,1,3.20991943775721,2.7,72,14.9,49.50439453125,89.60000000000001,1.9978736330498184
South Carolina,2016-08-01,162177.95056996233,South Carolina,4.7,0.0982562967063449,8.108897528498117,0.0683660943385284,0.1041666666666666,0.8015725276569983,0.0683660943385284,0.8984615155949492,4,2.495045393384036,14.4,279,22.5,49.49043303121853,315.9,8.184690157958688
Alabama,2016-08-01,135130.95897032338,Alabama,5.8,0.0982562967063449,6.756547948516169,0.0381107167599003,0.1423611111111111,0.8015725276569983,0.0381107167599003,0.9089758532532374,2,2.078937830312668,13.2,236,21.2,49.51805474665114,270.4,6.940765492102066
Louisiana,2016-08-01,168611.81515768965,Louisiana,6.1,0.0982562967063449,8.430590757884483,0.0755631610316704,0.1527777777777778,0.8015725276569983,0.0755631610316704,0.8844210533568418,1,2.594027925502917,15.4,249,22.2,49.48797450014489,286.59999999999997,7.383657351154314
Kentucky,2016-08-01,116985.921582876,Kentucky,5.0,0.0982562967063449,5.849296079143801,0.0178132668452535,0.1145833333333333,0.8015725276569983,0.0178132668452535,0.9267098787575808,4,1.7997834089673233,9.7,109,16.3,49.49878197320341,135.0,3.2390643985419203
Oregon,2016-08-01,298371.2192127592,Oregon,4.8,0.0982562967063449,14.91856096063796,0.2207149702301583,0.1076388888888888,0.8015725276569983,0.2207149702301583,0.806357745615527,4,4.5903264494270655,4.9,159,29.3,49.50342465753425,193.20000000000002,4.830194410692589
Oklahoma,2016-08-01,121940.1817954536,Oklahoma,4.8,0.0982562967063449,6.09700908977268,0.0233552145625113,0.1076388888888888,0.8015725276569983,0.0233552145625113,0.9247735990161152,1,1.8760027968531323,6.6,151,20.0,49.51861882193636,177.6,4.403705953827461
Connecticut,2016-08-01,253250.01347456352,Connecticut,4.7,0.0982562967063449,12.662500673728175,0.1702413672276604,0.1041666666666666,0.8015725276569983,0.1702413672276604,0.8373363518614703,4,3.896154053454824,3.3,110,11.1,49.503290747193184,124.39999999999999,2.949270959902795
Utah,2016-08-01,267870.75274128205,Utah,3.3,0.0982562967063449,13.393537637064105,0.1865964574181401,0.0555555555555555,0.8015725276569983,0.1865964574181401,0.8372455199694044,3,4.121088503712032,3.2,120,22.9,49.51036116044997,146.1,3.5425273390036454
Iowa,2016-08-01,137771.18828431878,Iowa,3.7,0.0982562967063449,6.888559414215939,0.0410641370874372,0.0694444444444444,0.8015725276569983,0.0410641370874372,0.9217871343900484,5,2.1195567428356736,2.2,56,11.3,49.5046332046332,69.5,1.4483596597812882
Nevada,2016-08-01,236425.450272546,Nevada,5.7,0.0982562967063449,11.8212725136273,0.1514210296534318,0.1388888888888889,0.8015725276569983,0.1514210296534317,0.841684109961563,2,3.637314619577631,12.2,252,46.0,49.501633986928105,310.2,8.028857837181047
Arkansas,2016-08-01,129775.33767843754,Arkansas,3.9,0.0982562967063449,6.488766883921877,0.032119797446112,0.0763888888888888,0.8015725276569983,0.032119797446112,0.9257648492859548,3,1.9965436565913468,8.8,190,19.5,49.51893408134642,218.3,5.516403402187121
Mississippi,2016-08-01,125703.34924769842,Mississippi,6.0,0.0982562967063449,6.285167462384921,0.0275647789327236,0.1493055555555555,0.8015725276569983,0.0275647789327236,0.9139145270606543,2,1.933897680733822,16.1,259,17.1,49.45858398889403,292.20000000000005,7.536755771567439
Kansas,2016-08-01,128934.19038181566,Kansas,4.2,0.0982562967063449,6.446709519090783,0.0311788710231202,0.0868055555555555,0.8015725276569983,0.0311788710231202,0.9242460718064164,4,1.9836029289510104,6.0,115,18.0,,139.0,3.3484204131227226
New Mexico,2016-08-01,171577.61485445124,New Mexico,7.0,0.0982562967063449,8.578880742722562,0.0788807717654757,0.1840277777777778,0.8015725276569983,0.0788807717654757,0.8761804869165587,2,2.639655613145404,11.4,285,32.1,49.488259668508285,328.5,8.529161603888214
Nebraska,2016-08-01,147656.99019626752,Nebraska,3.2,0.0982562967063449,7.382849509813376,0.0521226190783705,0.0520833333333333,0.8015725276569983,0.0521226190783705,0.9186242674177107,4,2.2716460030195003,4.3,102,16.5,49.5036855036855,122.8,2.9055285540704743
Idaho,2016-08-01,201977.75263258463,Idaho,3.7,0.0982562967063449,10.098887631629232,0.1128870546280777,0.0694444444444444,0.8015725276569983,0.1128870546280777,0.8786933838656642,2,3.107350040501302,2.6,120,14.2,49.49895833333333,136.79999999999998,3.2882746051032807
West Virginia,2016-08-01,106082.41486711956,West Virginia,6.1,0.0982562967063449,5.304120743355978,0.0056163572037123,0.1527777777777778,0.8015725276569983,0.0056163572037123,0.9263891356536168,4,1.6320371518018393,5.7,81,9.3,49.51793580868471,96.0,2.1728432563791014
Hawaii,2016-08-01,619287.3595720615,Hawaii,2.9,0.0982562967063449,30.96436797860307,0.5796990354958981,0.0416666666666666,0.8015725276569983,0.579699035495898,0.6041617509005276,3,9.527497839570175,5.3,46,20.2,49.51990632318501,71.5,1.5030376670716892
New Hampshire,2016-08-01,244211.87647734696,New Hampshire,2.9,0.0982562967063449,12.210593823867349,0.1601311024149999,0.0416666666666666,0.8015725276569983,0.1601311024149999,0.8559025107490665,2,3.757105791959184,2.1,57,9.5,49.499452354874045,68.6,1.4237545565006076
Maine,2016-08-01,189935.8603493202,Maine,3.7,0.0982562967063449,9.49679301746601,0.0994167210995163,0.0694444444444444,0.8015725276569983,0.0994167210995163,0.886775583982801,4,2.9220901592203106,2.1,83,7.8,,92.89999999999999,2.0880923450789792
Rhode Island,2016-08-01,249191.29709233053,Rhode Island,5.2,0.0982562967063449,12.459564854616524,0.1657011951284218,0.1215277777777778,0.8015725276569983,0.1657011951284218,0.8365882328987911,3,3.8337122629589313,3.4,174,8.3,49.49323493234933,185.70000000000002,4.625151883353586
Montana,2016-08-01,224814.31680818668,Montana,4.3,0.0982562967063449,11.240715840409331,0.1384325526989476,0.0902777777777777,0.8015725276569983,0.1384325526989476,0.8591994183564757,5,3.458681797049026,6.0,109,16.4,49.5166270783848,131.4,3.1406439854191985
Delaware,2016-08-01,242784.90977863423,Delaware,4.5,0.0982562967063449,12.139245488931712,0.1585348651365346,0.0972222222222222,0.8015725276569983,0.1585348651365346,0.8457491420050346,1,3.735152458132834,5.9,238,15.8,,259.7,6.648238153098421
South Dakota,2016-08-01,176226.68989641313,South Dakota,3.1,0.0982562967063449,8.811334494820656,0.084081332436623,0.0486111111111111,0.8015725276569983,0.084081332436623,0.9001434838472038,5,2.711179844560202,3.8,86,12.8,49.493883792048926,102.6,2.3532806804374244
North Dakota,2016-08-01,224871.0885389044,North Dakota,3.0,0.0982562967063449,11.24355442694522,0.1384960588431459,0.0451388888888888,0.8015725276569983,0.1384960588431459,0.8681890924477345,1,3.459555208290837,0.8,45,7.3,49.50877192982456,53.099999999999994,1.0
Alaska,2016-08-01,286211.6805318043,Alaska,6.7,0.0982562967063449,14.310584026590211,0.2071130347757495,0.1736111111111111,0.8015725276569983,0.2071130347757495,0.8013244624437278,3,4.40325662356622,10.0,263,44.5,,317.5,8.22843256379101
Vermont,2016-08-01,228850.7754497516,Vermont,3.1,0.0982562967063449,11.44253877248758,0.1429478267852048,0.0486111111111111,0.8015725276569983,0.1429478267852048,0.8648235872380545,3,3.5207811607654094,2.2,48,11.2,49.55038759689923,61.400000000000006,1.2269137302551643
Wyoming,2016-08-01,228171.16469624324,Wyoming,5.3,0.0982562967063449,11.408558234812162,0.1421875987991034,0.125,0.8015725276569983,0.1421875987991034,0.8500019462519376,1,3.5103256107114347,6.8,161,15.6,49.53400503778337,183.4,4.562272174969624
California,2016-09-01,454619.3154178531,California,5.5,0.2108362942583319,22.730965770892656,0.3954976305941313,0.1319444444444444,0.8081765077075472,0.3954976305941313,0.6979478342961418,4,6.994143314120818,9.0,276,40.6,49.49931022590102,325.6,8.449878493317135
Texas,2016-09-01,180025.76474288813,Texas,4.8,0.2108362942583319,9.001288237144406,0.0883310636315372,0.1076388888888888,0.8081765077075472,0.0883310636315372,0.8871088855848093,3,2.7696271498905864,12.7,201,25.5,49.501835443037976,239.2,6.087788578371811
Florida,2016-09-01,208289.25069487977,Florida,4.9,0.2108362942583319,10.414462534743988,0.1199472393535415,0.1111111111111111,0.8081765077075472,0.1199472393535415,0.8674447357071623,4,3.204450010690458,15.4,335,31.9,49.50403225806452,382.29999999999995,10.0
New York,2016-09-01,250762.14581776207,New York,5.0,0.2108362942583319,12.538107290888108,0.1674583821017587,0.1145833333333333,0.8081765077075472,0.1674583821017587,0.8382436056137876,1,3.8578791664271095,11.1,254,26.1,49.50327475520394,291.20000000000005,7.509416767922238
Pennsylvania,2016-09-01,162181.8362556238,Pennsylvania,5.3,0.2108362942583319,8.109091812781191,0.0683704409545432,0.125,0.8081765077075472,0.0683704409545432,0.8956130369687836,4,2.495105173163444,6.3,106,14.9,49.50330988829127,127.2,3.0258201701093563
Illinois,2016-09-01,169032.18399380558,Illinois,5.7,0.2108362942583319,8.45160919969028,0.0760333951356048,0.1388888888888889,0.8081765077075472,0.0760333951356048,0.8882374866823689,3,2.60049513836624,10.4,249,24.0,49.50304468985448,283.4,7.296172539489672
Ohio,2016-09-01,126923.86176756084,Ohio,5.1,0.2108362942583319,6.346193088378042,0.0289300718893115,0.1180555555555555,0.8081765077075472,0.0289300718893115,0.9206661472968114,1,1.952674796424013,7.3,120,21.4,49.48959687906372,148.7,3.613608748481166
Georgia,2016-09-01,162780.87060602466,Georgia,5.4,0.2108362942583319,8.139043530301233,0.0690405343505935,0.1284722222222222,0.8081765077075472,0.0690405343505935,0.8945165364867088,5,2.504321086246533,17.4,211,25.8,49.49271137026239,254.20000000000002,6.497873633049819
North Carolina,2016-09-01,170425.03986980868,North Carolina,5.1,0.2108362942583319,8.521251993490434,0.077591475274974,0.1180555555555555,0.8081765077075472,0.077591475274974,0.8914693052654139,1,2.6219236903047487,13.0,337,16.1,49.50032583903552,366.1,9.557108140947754
Michigan,2016-09-01,131389.43806382877,Michigan,5.0,0.2108362942583319,6.569471903191438,0.0339253667061872,0.1145833333333333,0.8081765077075472,0.0339253667061872,0.9183634148511306,2,2.0213759702127505,12.1,255,35.1,49.49791615592057,302.20000000000005,7.810145808019444
New Jersey,2016-09-01,318299.1407033223,New Jersey,4.9,0.2108362942583319,15.914957035166116,0.2430067946954823,0.1111111111111111,0.8081765077075472,0.2430067946954823,0.7936090025019978,2,4.896909856974189,7.4,159,18.8,49.49500713266762,185.20000000000002,4.611482381530985
Virginia,2016-09-01,245158.0004407561,Virginia,4.0,0.2108362942583319,12.257900022037804,0.1611894581158059,0.0798611111111111,0.8081765077075472,0.1611894581158059,0.8489494044498036,3,3.7716615452424014,8.5,156,20.7,49.50488721804511,185.2,4.611482381530984
Washington,2016-09-01,314018.71347628016,Washington,5.1,0.2108362942583319,15.700935673814008,0.2382186118221704,0.1180555555555555,0.8081765077075472,0.2382186118221704,0.7950930233370962,3,4.83105713040431,4.0,145,26.2,49.49151477058454,175.2,4.338092345078979
Arizona,2016-09-01,225484.44123514649,Arizona,5.4,0.2108362942583319,11.274222061757325,0.13918216906525,0.1284722222222222,0.8081765077075472,0.13918216906525,0.8524315556579152,1,3.4689914036176384,8.1,294,31.0,49.49593106749641,333.1,8.654921020656138
Massachusetts,2016-09-01,367334.4774718505,Massachusetts,3.8,0.2108362942583319,18.366723873592527,0.2978588333468646,0.0729166666666666,0.8081765077075472,0.2978588333468646,0.7683366682000574,2,5.651299653413085,4.4,149,16.3,49.49809275245934,169.70000000000002,4.187727825030378
Tennessee,2016-09-01,158470.64876276397,Tennessee,4.8,0.2108362942583319,7.923532438138198,0.0642190225445543,0.1076388888888888,0.8081765077075472,0.0642190225445543,0.9015761102369992,3,2.4380099809655995,13.2,188,26.9,49.4989085617269,228.1,5.784325637910086
Indiana,2016-09-01,126754.42457957014,Indiana,4.2,0.2108362942583319,6.337721228978507,0.0287405356120648,0.0868055555555555,0.8081765077075472,0.0287405356120648,0.9270298690631594,4,1.9500680704549247,7.2,113,21.0,49.4880482228227,141.2,3.408566221142163
Maryland,2016-09-01,288153.33639226534,Maryland,4.2,0.2108362942583319,14.407666819613269,0.2092850150113181,0.0868055555555555,0.8081765077075472,0.2092850150113181,0.8187031814236074,3,4.433128252188697,11.3,300,27.8,49.499744637385085,339.1,8.81895504252734
Missouri,2016-09-01,138695.5267957948,Missouri,4.7,0.2108362942583319,6.934776339789741,0.0420981230881408,0.1041666666666666,0.8081765077075472,0.0420981230881408,0.9155430943552916,4,2.13377733531992,9.0,178,28.2,49.496891651865006,215.2,5.431652490886999
Wisconsin,2016-09-01,168829.49761608787,Wisconsin,3.8,0.2108362942583319,8.441474880804394,0.0758066655614375,0.0729166666666666,0.8081765077075472,0.0758066655614375,0.9015679688713136,4,2.597376886401352,2.6,53,10.8,49.50033519553072,66.4,1.3636087484811668
Colorado,2016-09-01,330871.32556953805,Colorado,3.0,0.2108362942583319,16.543566278476902,0.2570703255216149,0.0451388888888888,0.8081765077075472,0.2570703255216149,0.7983653284507628,3,5.090328085685201,7.9,204,38.7,49.498867497168746,250.60000000000002,6.399453219927097
Minnesota,2016-09-01,209424.9459837091,Minnesota,4.0,0.2108362942583319,10.471247299185457,0.121217653833881,0.0798611111111111,0.8081765077075472,0.121217653833881,0.8729324870189588,3,3.221922245903217,2.7,72,14.9,49.50439453125,89.60000000000001,1.9978736330498184
South Carolina,2016-09-01,162929.08766875928,South Carolina,4.7,0.2108362942583319,8.146454383437964,0.0692063333149667,0.1041666666666666,0.8081765077075472,0.0692063333149667,0.899278168219196,1,2.506601348750143,14.4,279,22.5,49.49043303121853,315.9,8.184690157958688
Alabama,2016-09-01,135422.92004804336,Alabama,5.8,0.2108362942583319,6.771146002402168,0.0384373110360933,0.1423611111111111,0.8081765077075472,0.0384373110360933,0.9101006926976312,1,2.083429539200667,13.2,236,21.2,49.51805474665114,270.4,6.940765492102066
Louisiana,2016-09-01,168455.08773670325,Louisiana,6.1,0.2108362942583319,8.422754386835162,0.0753878421877465,0.1527777777777778,0.8081765077075472,0.0753878421877465,0.8858470406733061,3,2.5916167344108194,15.4,249,22.2,49.48797450014489,286.59999999999997,7.383657351154314
Kentucky,2016-09-01,117418.39538044397,Kentucky,5.1,0.2108362942583319,5.870919769022199,0.0182970418333175,0.1180555555555555,0.8081765077075472,0.0182970418333175,0.927045965330408,2,1.8064368520068304,9.7,109,16.3,49.49878197320341,135.0,3.2390643985419203
Oregon,2016-09-01,300342.3795753312,Oregon,4.7,0.2108362942583319,15.01711897876656,0.2229199548702407,0.1041666666666666,0.8081765077075472,0.2229199548702407,0.8070499952860318,2,4.620651993466633,4.9,159,29.3,49.50342465753425,193.20000000000002,4.830194410692589
Oklahoma,2016-09-01,122166.8483808509,Oklahoma,4.7,0.2108362942583319,6.108342419042545,0.0236087689402834,0.1041666666666666,0.8081765077075472,0.0236087689402834,0.9266367068440062,5,1.8794899750900136,6.6,151,20.0,49.51861882193636,177.6,4.403705953827461
Connecticut,2016-09-01,253239.13408999715,Connecticut,4.7,0.2108362942583319,12.661956704499858,0.1702291973016017,0.1041666666666666,0.8081765077075472,0.1702291973016017,0.8386644498272153,3,3.895986678307648,3.3,110,11.1,49.503290747193184,124.39999999999999,2.949270959902795
Utah,2016-09-01,269252.5340985812,Utah,3.2,0.2108362942583319,13.46262670492906,0.1881421493499834,0.0520833333333333,0.8081765077075472,0.1881421493499834,0.8383333452648527,1,4.142346678439711,3.2,120,22.9,49.51036116044997,146.1,3.5425273390036454
Iowa,2016-09-01,138096.2664922048,Iowa,3.6,0.2108362942583319,6.90481332461024,0.0414277769357339,0.0659722222222222,0.8081765077075472,0.0414277769357339,0.9235841909356248,5,2.12455794603392,2.2,56,11.3,49.5046332046332,69.5,1.4483596597812882
Nevada,2016-09-01,236890.20234358733,Nevada,5.6,0.2108362942583319,11.844510117179366,0.1519409118494979,0.1354166666666666,0.8081765077075472,0.1519409118494979,0.8433874210984775,2,3.644464651439805,12.2,252,46.0,49.501633986928105,310.2,8.028857837181047
Arkansas,2016-09-01,130168.05554951807,Arkansas,3.9,0.2108362942583319,6.508402777475904,0.0325591005540989,0.0763888888888888,0.8081765077075472,0.0325591005540989,0.9268220634312724,1,2.0025854699925856,8.8,190,19.5,49.51893408134642,218.3,5.516403402187121
Mississippi,2016-09-01,125897.9757053434,Mississippi,5.9,0.2108362942583319,6.29489878526717,0.0277824924976924,0.1458333333333333,0.8081765077075472,0.0277824924976924,0.9157991393762276,4,1.93689193392836,16.1,259,17.1,49.45858398889403,292.20000000000005,7.536755771567439
Kansas,2016-09-01,129098.0285981992,Kansas,4.2,0.2108362942583319,6.4549014299099605,0.0313621441638772,0.0868055555555555,0.8081765077075472,0.0313621441638772,0.925456903932072,5,1.9861235168953724,6.0,115,18.0,,139.0,3.3484204131227226
New Mexico,2016-09-01,171605.8364224783,New Mexico,7.0,0.2108362942583319,8.580291821123916,0.0789123410508572,0.1840277777777778,0.8081765077075472,0.0789123410508572,0.8774823413554397,3,2.640089791115051,11.4,285,32.1,49.488259668508285,328.5,8.529161603888214
Nebraska,2016-09-01,148144.74522122252,Nebraska,3.2,0.2108362942583319,7.407237261061126,0.0526682328998383,0.0520833333333333,0.8081765077075472,0.0526682328998383,0.9196176951349398,4,2.2791499264803465,4.3,102,16.5,49.5036855036855,122.8,2.9055285540704743
Idaho,2016-09-01,203155.4449149941,Idaho,3.7,0.2108362942583319,10.157772245749706,0.1142044478969177,0.0694444444444444,0.8081765077075472,0.1142044478969177,0.8792237439144701,2,3.125468383307602,2.6,120,14.2,49.49895833333333,136.79999999999998,3.2882746051032807
West Virginia,2016-09-01,106159.12870782068,West Virginia,6.0,0.2108362942583319,5.307956435391034,0.0057021710439455,0.1493055555555555,0.8081765077075472,0.0057021710439455,0.928352887804031,1,1.633217364735703,5.7,81,9.3,49.51793580868471,96.0,2.1728432563791014
Hawaii,2016-09-01,622826.1647791826,Hawaii,2.8,0.2108362942583319,31.14130823895913,0.5836576231755753,0.0381944444444444,0.8081765077075472,0.5836576231755753,0.6038018387472754,2,9.58194099660281,5.3,46,20.2,49.51990632318501,71.5,1.5030376670716892
New Hampshire,2016-09-01,244668.92504654927,New Hampshire,2.9,0.2108362942583319,12.233446252327468,0.1606423672993789,0.0416666666666666,0.8081765077075472,0.1606423672993789,0.856916547828549,1,3.764137308408452,2.1,57,9.5,49.499452354874045,68.6,1.4237545565006076
Maine,2016-09-01,190636.99840656944,Maine,3.7,0.2108362942583319,9.531849920328472,0.1002010300153037,0.0694444444444444,0.8081765077075472,0.1002010300153037,0.8876257946434385,3,2.932876898562607,2.1,83,7.8,,92.89999999999999,2.0880923450789792
Rhode Island,2016-09-01,250410.7201663381,Rhode Island,5.1,0.2108362942583319,12.520536008316906,0.1670652694061941,0.1180555555555555,0.8081765077075472,0.1670652694061941,0.8377850287866819,4,3.852472617943664,3.4,174,8.3,49.49323493234933,185.70000000000002,4.625151883353586
Montana,2016-09-01,224962.3793278281,Montana,4.2,0.2108362942583319,11.248118966391406,0.1385981787879155,0.0868055555555555,0.8081765077075472,0.1385981787879155,0.861115283157649,1,3.4609596819665867,6.0,109,16.4,49.5166270783848,131.4,3.1406439854191985
Delaware,2016-09-01,243424.7915109559,Delaware,4.6,0.2108362942583319,12.171239575547794,0.1592506513394377,0.1006944444444444,0.8081765077075472,0.1592506513394377,0.8459460218489581,4,3.7449967924762446,5.9,238,15.8,,259.7,6.648238153098421
South Dakota,2016-09-01,176763.77513513505,South Dakota,3.1,0.2108362942583319,8.838188756756752,0.0846821281528333,0.0486111111111111,0.8081765077075472,0.0846821281528333,0.9011038024275873,2,2.719442694386693,3.8,86,12.8,49.493883792048926,102.6,2.3532806804374244
North Dakota,2016-09-01,223849.8300475959,North Dakota,3.0,0.2108362942583319,11.192491502379797,0.1373536559571876,0.0451388888888888,0.8081765077075472,0.1373536559571876,0.8701953301894192,3,3.443843539193783,0.8,45,7.3,49.50877192982456,53.099999999999994,1.0
Alaska,2016-09-01,286444.27083994524,Alaska,6.7,0.2108362942583319,14.322213541997264,0.2073732155639903,0.1736111111111111,0.8081765077075472,0.2073732155639903,0.8024891499808932,2,4.406834935999157,10.0,263,44.5,,317.5,8.22843256379101
Vermont,2016-09-01,229195.25012246307,Vermont,3.1,0.2108362942583319,11.459762506123154,0.1433331639585005,0.0486111111111111,0.8081765077075472,0.1433331639585005,0.8659131809441871,1,3.5260807711148163,2.2,48,11.2,49.55038759689923,61.400000000000006,1.2269137302551643
Wyoming,2016-09-01,227565.76700489176,Wyoming,5.2,0.2108362942583319,11.378288350244588,0.1415103872256983,0.1215277777777778,0.8081765077075472,0.1415103872256983,0.852423513650535,5,3.5010118000752577,6.8,161,15.6,49.53400503778337,183.4,4.562272174969624
California,2016-10-01,454327.8352510945,California,5.5,0.0682914042506199,22.716391762554725,0.3951715742758351,0.1319444444444444,0.7998147771125192,0.3951715742758352,0.6964711219681139,3,6.989659003862992,9.0,276,40.6,49.49931022590102,325.6,8.449878493317135
Texas,2016-10-01,181041.73159955724,Texas,4.8,0.0682914042506199,9.052086579977862,0.089467547175101,0.1076388888888888,0.7998147771125192,0.089467547175101,0.8847546493396655,5,2.785257409223957,12.7,201,25.5,49.501835443037976,239.2,6.087788578371811
Florida,2016-10-01,209963.29880726075,Florida,4.9,0.0682914042506199,10.498164940363038,0.1218198674992001,0.1111111111111111,0.7998147771125192,0.1218198674992001,0.8646488127007615,2,3.230204597034781,15.4,335,31.9,49.50403225806452,382.29999999999995,10.0
New York,2016-10-01,251460.8441911793,New York,5.0,0.0682914042506199,12.573042209558968,0.1682399619319382,0.1145833333333333,0.7998147771125192,0.1682399619319382,0.8361023115966743,3,3.868628372171989,11.1,254,26.1,49.50327475520394,291.20000000000005,7.509416767922238
Pennsylvania,2016-10-01,162808.9643563717,Pennsylvania,5.3,0.0682914042506199,8.140448217818586,0.0690719606562223,0.125,0.7998147771125192,0.0690719606562223,0.8935197790287706,4,2.5047532977903337,6.3,106,14.9,49.50330988829127,127.2,3.0258201701093563
Illinois,2016-10-01,169567.78904129422,Illinois,5.7,0.0682914042506199,8.478389452064711,0.0766325350763664,0.1388888888888889,0.7998147771125192,0.0766325350763664,0.8862056565989062,5,2.608735216019911,10.4,249,24.0,49.50304468985448,283.4,7.296172539489672
Ohio,2016-10-01,127447.47297230296,Ohio,5.2,0.0682914042506199,6.372373648615148,0.029515795245845,0.1215277777777778,0.7998147771125192,0.029515795245845,0.9179479227194414,1,1.960730353420045,7.3,120,21.4,49.48959687906372,148.7,3.613608748481166
Georgia,2016-10-01,163527.47909529248,Georgia,5.4,0.0682914042506199,8.176373954764625,0.0698757075218126,0.1284722222222222,0.7998147771125192,0.0698757075218126,0.8923430864649718,2,2.515807370696808,17.4,211,25.8,49.49271137026239,254.20000000000002,6.497873633049819
North Carolina,2016-10-01,171485.61351064636,North Carolina,5.1,0.0682914042506199,8.574280675532318,0.0787778569779178,0.1180555555555555,0.7998147771125192,0.0787778569779178,0.8890851301246421,1,2.638240207856098,13.0,337,16.1,49.50032583903552,366.1,9.557108140947754
Michigan,2016-10-01,132073.23133884295,Michigan,5.1,0.0682914042506199,6.603661566942147,0.0346902733556039,0.1180555555555555,0.7998147771125192,0.0346902733556039,0.9155376802980304,4,2.0318958667514297,12.1,255,35.1,49.49791615592057,302.20000000000005,7.810145808019444
New Jersey,2016-10-01,318562.7509522755,New Jersey,4.9,0.0682914042506199,15.928137547613776,0.2433016750923018,0.1111111111111111,0.7998147771125192,0.2433016750923018,0.7917597281449005,2,4.900965399265777,7.4,159,18.8,49.49500713266762,185.20000000000002,4.611482381530985
Virginia,2016-10-01,246016.11310604247,Virginia,4.0,0.0682914042506199,12.300805655302124,0.1621493623845523,0.0798611111111111,0.7998147771125192,0.1621493623845524,0.8467011157695502,1,3.7848632785545,8.5,156,20.7,49.50488721804511,185.2,4.611482381530984
Washington,2016-10-01,316208.3971192643,Washington,5.0,0.0682914042506199,15.810419855963216,0.2406680415545742,0.1145833333333333,0.7998147771125192,0.2406680415545742,0.7926454638230925,3,4.8647445710656045,4.0,145,26.2,49.49151477058454,175.2,4.338092345078979
Arizona,2016-10-01,226620.31897670697,Arizona,5.4,0.0682914042506199,11.331015948835349,0.1404527876413481,0.1284722222222222,0.7998147771125192,0.1404527876413481,0.8499968383932505,2,3.486466445795492,8.1,294,31.0,49.49593106749641,333.1,8.654921020656138
Massachusetts,2016-10-01,369179.85296988353,Massachusetts,3.8,0.0682914042506199,18.458992648494178,0.2999231121876981,0.0729166666666666,0.7998147771125192,0.2999231121876981,0.7654257547765517,3,5.679690045690516,4.4,149,16.3,49.49809275245934,169.70000000000002,4.187727825030378
Tennessee,2016-10-01,159783.18762972226,Tennessee,4.8,0.0682914042506199,7.989159381486113,0.065687258257948,0.1076388888888888,0.7998147771125192,0.065687258257948,0.8990228226899574,3,2.458202886611112,13.2,188,26.9,49.4989085617269,228.1,5.784325637910086
Indiana,2016-10-01,127426.60811249522,Indiana,4.2,0.0682914042506199,6.371330405624761,0.0294924553409508,0.0868055555555555,0.7998147771125192,0.0294924553409508,0.9249063711068222,2,1.9604093555768496,7.2,113,21.0,49.4880482228227,141.2,3.408566221142163
Maryland,2016-10-01,288812.21505044325,Maryland,4.2,0.0682914042506199,14.440610752522163,0.2100220516058775,0.0868055555555555,0.7998147771125192,0.2100220516058775,0.8165886133478664,5,4.443264846929896,11.3,300,27.8,49.499744637385085,339.1,8.81895504252734
Missouri,2016-10-01,139296.1216806411,Missouri,4.6,0.0682914042506199,6.964806084032055,0.0427699621333771,0.1006944444444444,0.7998147771125192,0.0427699621333771,0.9141620892535888,2,2.143017256625248,9.0,178,28.2,49.496891651865006,215.2,5.431652490886999
Wisconsin,2016-10-01,169809.45494956468,Wisconsin,3.8,0.0682914042506199,8.490472747478234,0.0769028680365283,0.0729166666666666,0.7998147771125192,0.0769028680365283,0.8992379012672536,1,2.6124531530702257,2.6,53,10.8,49.50033519553072,66.4,1.3636087484811668
Colorado,2016-10-01,332760.471729029,Colorado,2.9,0.0682914042506199,16.638023586451453,0.2591835672160212,0.0416666666666666,0.7998147771125192,0.2591835672160212,0.7961194817595578,3,5.119391872754293,7.9,204,38.7,49.498867497168746,250.60000000000002,6.399453219927097
